,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,0.5932673931121826,0.09078975334617319,0.006264114379882812,0.007671979423184791,0.1,"(32,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 5}",0.9214136868427836,0.9133738476617598,0.9355777674658143,0.9257052400055925,0.9207939842730511,0.9233729052498003,0.007278309830511808,188
17,0.49719624519348143,0.04687318166348882,0.0,0.0,0.1,"(32,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 6}",0.9390198756591805,0.921749586348347,0.9338867107266254,0.9315052030070411,0.9265197083611691,0.9305362168204727,0.005957758407217553,141
18,0.5055326461791992,0.18108040687475427,0.0,0.0,0.1,"(32,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 7}",0.9339569119286444,0.9226402672098671,0.9405598068918064,0.9294043513161259,0.924047801395628,0.9301218277484145,0.006588499008492255,152
19,0.541568374633789,0.13752787122806687,0.0,0.0,0.1,"(32,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 8}",0.9266835717520737,0.9183157332846223,0.9264713424928448,0.9335947125206088,0.9346576124863317,0.9279445945072963,0.005890060479893217,165
20,0.5056608200073243,0.06865043666613246,0.003144693374633789,0.006289386749267578,0.1,"(32,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 9}",0.9338413836656231,0.923097566039456,0.9379678813039954,0.9363919669045355,0.9294289084274245,0.932145541268207,0.005367561929699479,121
21,0.5609499931335449,0.12492716653165244,0.0,0.0,0.1,"(32,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 10}",0.9382527444888283,0.9213761507410719,0.9402827465125255,0.9393602494618672,0.9332295728244748,0.9345002928057535,0.006999923962570481,79
22,0.40285553932189944,0.04919315600411114,0.0,0.0,0.1,"(32,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 11}",0.9321608929348373,0.924989908749878,0.9375283389393001,0.9365424569771361,0.9255624754081373,0.9313568146018577,0.0052865300202940765,135
23,0.6934116363525391,0.0947496419142175,0.0013202667236328126,0.002640533447265625,0.1,"(32,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 12}",0.9383030581066121,0.9246203577984016,0.9387753203982956,0.939568587847094,0.929898396810165,0.9342331441921136,0.005947406494789979,85
24,0.5353757858276367,0.14235198973307797,0.0,0.0,0.1,"(32,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 13}",0.9359718325076922,0.9295019553073653,0.937080712963811,0.9283636394350707,0.9279779376247299,0.9317792155677338,0.003923918960867535,129
25,0.4085571765899658,0.07028723001362024,0.0,0.0,0.1,"(32,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'rp__n_components': 14}",0.9344601431736347,0.9234570424769667,0.9442189180777526,0.9362819704202978,0.9322578079625418,0.9341351764222388,0.00669243200221559,86
26,0.4157522201538086,0.2231488570542625,0.00020017623901367188,0.00040035247802734376,0.1,"(16,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'rp__n_components': 2}",0.6600661840843888,0.6383350117344585,0.6714747707201087,0.6743658955008942,0.6425281178842768,0.6573539959848255,0.014681181096389238,260
27,0.6166687488555909,0.09087948581807324,0.0,0.0,0.1,"(16,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'rp__n_components': 3}",0.8245498755694827,0.8118140559921179,0.8156594223943835,0.8073377701376393,0.8114687355975811,0.814165971938241,0.005822143612323745,233
28,0.636790657043457,0.14527975856954645,0.0,0.0,0.1,"(16,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'rp__n_components': 4}",0.9152803924607905,0.8938206069671653,0.9017394295758083,0.9040938290797422,0.8943149047308562,0.9018498325628725,0.007831618599744171,220
29,0.5567851543426514,0.15516828459870305,0.0,0.0,0.1,"(16,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'rp__n_components': 5}",0.8924167037922607,0.8953312685323331,0.9312163088933542,0.922466502730067,0.9187270572956724,0.9120315682487374,0.015397497349064003,200
30,0.6736724376678467,0.08174170478273304,0.0,0.0,0.1,"(16,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'rp__n_components': 6}",0.9299191863151707,0.9163577867751561,0.9348351810124446,0.9259562360064272,0.9244120640839092,0.9262960908386215,0.006139671450594126,176
