,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
119,1.381267261505127,0.08123531772409272,0.0,0.0,0.001,"(32, 32)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 15}",0.8775356358510327,0.8839004442581601,0.8916673451313731,0.8748646501544376,0.8769265223073057,0.8809789195404619,0.006139057978462538,78
120,1.3158058166503905,0.11003493649225157,0.006251144409179688,0.007656057346516661,0.001,"(32, 32)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32, 32), 'km__n_clusters': 20}",0.8750019824389981,0.8792586779784626,0.8925991265176739,0.882428932257111,0.8697138061761039,0.8798005050736698,0.007691218772760127,115
121,0.8976331233978272,0.1497470177741694,0.0005023002624511719,0.0010046005249023438,0.001,"(32,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 2}",0.7260471454656178,0.7058979474985031,0.7382180729249408,0.7099594525865744,0.6866192596644723,0.7133483756280217,0.01767031362435578,220
122,1.7768202781677247,0.31491902998181825,0.0,0.0,0.001,"(32,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 3}",0.8598610375105775,0.8769083052814008,0.8724346977375675,0.7750932234124385,0.8280160869298911,0.8424626701743752,0.03777531872688776,193
123,1.0456773281097411,0.2403480104478433,0.0,0.0,0.001,"(32,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 4}",0.8697749488496453,0.8731907677061762,0.8749894686435242,0.8685090531183887,0.8837798934864721,0.8740488263608415,0.005390173587573044,177
124,0.8074962615966796,0.15559380252353663,0.0,0.0,0.001,"(32,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 5}",0.8801573484643557,0.8795464752626226,0.8885560571786083,0.874409225848961,0.8745838610608687,0.8794505935630832,0.005148177097216754,124
125,0.8724848747253418,0.18836591666835498,0.0007630348205566406,0.0012776645408527506,0.001,"(32,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 6}",0.875887441751562,0.8724678817881074,0.8777720807406338,0.8787823599827673,0.876378138435442,0.8762575805397026,0.0021532104240550407,162
126,0.7570858001708984,0.12088243885266545,0.005708742141723633,0.008146884229613722,0.001,"(32,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 7}",0.8702892981603779,0.8779604562411871,0.8845161270303038,0.8795105790939676,0.8821914865179065,0.8788935894087485,0.004853334859975222,135
127,0.7105977535247803,0.14266973083955367,0.00824565887451172,0.006914231509211867,0.001,"(32,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 8}",0.8751904147183598,0.882183977428994,0.8865035120226151,0.873551409376336,0.8738209489066034,0.8782500524905817,0.005189430578355206,142
128,0.8596278667449951,0.1100383715870608,0.0,0.0,0.001,"(32,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 9}",0.8709189025884241,0.8815477430575094,0.8901059712278064,0.8826673265633698,0.8836987002476846,0.8817877287369589,0.006193668340506916,59
129,0.8115522861480713,0.07721876267730841,0.003951501846313476,0.006048774185459709,0.001,"(32,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (32,), 'km__n_clusters': 10}",0.8728643307490025,0.8806931390052309,0.8858908549487367,0.8770024888663881,0.8837588721791388,0.8800419371496995,0.004673452445459688,106
