,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
71,0.7947121143341065,0.12112507492472169,0.0065860748291015625,0.008083864454483093,0.01,"(32,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 7}",0.8741077925803947,0.8800363145709487,0.88983580250868,0.8697854448981523,0.8996003897982935,0.8826731488712939,0.010809682971731426,83
72,0.7878973484039307,0.1141800699530986,0.0033210277557373046,0.006642055511474609,0.01,"(32,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 8}",0.8825611064280002,0.897112149093861,0.8876623583017651,0.8696274073933398,0.8835788783205442,0.884108379907502,0.008878082761338425,68
73,0.901849889755249,0.19652741142180297,0.006249570846557617,0.007654129852002962,0.01,"(32,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 9}",0.8936212986546902,0.8302496974023552,0.8887162138163647,0.8922048352037469,0.8967515745778114,0.8803087239309937,0.025162279188296235,103
74,1.0333359718322754,0.15195218606353614,0.007433795928955078,0.0072937299712736775,0.01,"(32,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 10}",0.8850694162184458,0.8598475410569847,0.8889849124418214,0.8806067555330072,0.8770524796392762,0.878312220977907,0.010073353684345525,114
75,1.8648104190826416,0.16443926107323265,0.0009460926055908203,0.0018921852111816405,0.01,"(32,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 15}",0.871349998240343,0.8755590670252029,0.9264633987752454,0.8796959027671561,0.9020901262459574,0.8910316986107809,0.020654133355674897,35
76,2.081660032272339,0.23773341016732064,0.007991790771484375,0.007040318671774042,0.01,"(32,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 20}",0.9169514587119214,0.9067603001425619,0.9065285699686565,0.9060928992586399,0.9022858960315999,0.907723824822676,0.004893612753404933,13
77,0.42566332817077634,0.06923264727125555,0.0031267642974853516,0.006253528594970703,0.01,"(16,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 2}",0.27267668105864856,0.2849101009851241,0.27647707454522513,0.28482142857142856,0.27943936195167723,0.2796649294224207,0.004757104640253192,214
78,0.41475820541381836,0.12887667532327454,0.006249237060546875,0.007653721041500415,0.01,"(16,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 3}",0.43140483747410685,0.41609976776960317,0.38883542610127625,0.4192881602715204,0.41077026421854007,0.4132796911670094,0.013974224700437405,195
79,0.5398238182067872,0.20540750817366366,0.0030050754547119142,0.0036939639622170528,0.01,"(16,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 4}",0.5132597146896626,0.5231185167014226,0.5197351126742948,0.41707954515836293,0.5103387827067516,0.4967063343860989,0.04007046696386941,177
80,0.7008977890014648,0.16479679176016976,0.0,0.0,0.01,"(16,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 5}",0.6902835175427309,0.6337980611439308,0.7195823731663636,0.6961333218414499,0.6216322799400757,0.6722859107269101,0.03788581028475007,158
