,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1059,0.20305471420288085,0.02845647259360072,0.0011564731597900391,0.0023129463195800783,0.0001,"(32,)",53,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 53}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1060,0.24553070068359376,0.04908364220942939,0.0,0.0,0.0001,"(32,)",54,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 54}",0.5642857142857143,0.5357142857142857,0.5452380952380952,0.6011904761904762,0.5357142857142857,0.5564285714285714,0.024693127928503186,201
1061,0.21100091934204102,0.04556388333487828,0.0031251907348632812,0.0062503814697265625,0.0001,"(32,)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 55}",0.5,0.5,0.5,0.5,0.4988095238095238,0.49976190476190474,0.0004761904761904745,1176
1062,0.1973583698272705,0.03166765590273312,0.0031105518341064454,0.006221103668212891,0.0001,"(32,)",56,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 56}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,412
1063,0.26078057289123535,0.1108395333121602,0.0018607616424560548,0.0037215232849121095,0.0001,"(32,)",57,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 57}",0.4988095238095238,0.5,0.5,0.4976190476190476,0.4988095238095238,0.4990476190476191,0.0008908708063747449,1236
1064,0.7564878463745117,0.25108205366692143,0.006232213973999023,0.007632896314695633,0.0001,"(32,)",58,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 58}",0.544047619047619,0.5,0.4976190476190476,0.5345238095238095,0.5023809523809524,0.5157142857142857,0.019538322132312977,272
1065,0.9012916088104248,0.01001865433022912,0.0,0.0,0.0001,"(32,)",59,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 59}",0.4988095238095238,0.5,0.5,0.4976190476190476,0.4988095238095238,0.4990476190476191,0.0008908708063747449,1236
1066,0.9730834484100341,0.09534684133999596,0.0031108856201171875,0.006221771240234375,0.0001,"(32,)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 60}",0.5,0.5,0.5,0.5,0.9619047619047619,0.5923809523809525,0.18476190476190477,156
1067,0.9759392738342285,0.02318919894321462,0.004450321197509766,0.00617220011272912,0.0001,"(32,)",61,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 61}",0.5,0.5,0.5,0.4976190476190476,0.4988095238095238,0.4992857142857143,0.000952380952380949,1217
1068,1.020102596282959,0.019777551832721105,0.0031284332275390626,0.006256866455078125,0.0001,"(32,)",62,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 62}",0.5761904761904761,0.5023809523809524,0.5678571428571428,0.5380952380952381,0.580952380952381,0.5530952380952381,0.029408376488846692,208
