,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
60,0.637779712677002,0.850395502298198,0.003125762939453125,0.00625152587890625,0.1,"(32, 16, 32)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 10}",0.14285714285714288,0.8934086102972458,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2929674363451634,0.3002205869760412,91
61,1.4784308910369872,0.2980856054116272,0.0,0.0,0.1,"(32, 16, 32)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 11}",0.9168346873495868,0.8987548864404915,0.9033304055131753,0.928743996906666,0.9149429086377091,0.9125213769695257,0.010598415706860105,39
62,0.9997048854827881,0.6280786637083171,0.0,0.0,0.1,"(32, 16, 32)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 12}",0.9251401085694538,0.14285714285714285,0.14285714285714285,0.9191843905885477,0.9184080941250832,0.609689375799474,0.3811740398969633,70
63,0.9625111103057862,0.23550829045521687,0.007887649536132812,0.007010344050413723,0.1,"(32, 16, 32)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 13}",0.9305261558938522,0.8981805295154219,0.9122623178466861,0.9182714489892406,0.9240771091005372,0.9166635122691476,0.011051795605770168,30
64,1.4002399921417237,0.2181569456527096,0.003847694396972656,0.00606698434268709,0.1,"(32, 16, 32)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32, 16, 32), 'ica__n_components': 14}",0.8879027345605224,0.8741791948298401,0.9288197219178973,0.8937141320779917,0.9079029513357321,0.8985037469443968,0.01862476357696569,46
65,0.23596749305725098,0.0004123903384909122,0.0,0.0,0.01,"(32, 32)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 2}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
66,0.19168853759765625,0.011289611997012167,0.003156089782714844,0.0063121795654296885,0.01,"(32, 32)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 3}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
67,0.16985855102539063,0.006666276214838559,0.0,0.0,0.01,"(32, 32)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 4}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
68,0.9929858207702636,0.06531726108623832,0.0,0.0,0.01,"(32, 32)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 5}",0.9154312830915535,0.9039792975374371,0.9244276831494203,0.9173732561444721,0.9173627915921413,0.9157148623030048,0.006620922680610964,32
69,0.6469141483306885,0.41554070588810943,0.0007033824920654296,0.001406764984130859,0.01,"(32, 32)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (32, 32), 'ica__n_components': 6}",0.14285714285714288,0.9164442334148634,0.9309516539214263,0.14285714285714285,0.14285714285714285,0.45519346318154363,0.3825598149514079,77
