,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
19,1.0923820972442626,0.3253105758033661,0.003128242492675781,0.006256484985351562,0.1,"(32,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 10}",0.8663653700522879,0.8936503683811615,0.9166584711027232,0.8619511569168318,0.7398985398923764,0.8557047812690761,0.06118655209987464,72
20,1.352774477005005,0.26207881658770504,0.0064564704895019535,0.007500944193281875,0.1,"(32,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 15}",0.8957188631574924,0.8976938049381259,0.9030443116884352,0.9017728558898344,0.8987905741962224,0.8994040819740221,0.0026737479049666665,39
21,1.5255104541778564,0.1218192572015611,0.0031251430511474608,0.0062502861022949215,0.1,"(32,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'gmm__n_components': 20}",0.9037338334885179,0.9058937038944115,0.9114858000233008,0.9068203511251458,0.9130899534406215,0.9082047283943995,0.0035178712514481033,19
22,0.276245641708374,0.09310572838046804,0.0060272216796875,0.007390143638322731,0.1,"(16,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 2}",0.30786774283840984,0.29804074752952053,0.2782570307816613,0.2684776760528098,0.26903095532160987,0.28433483050480224,0.015901243453273775,215
23,0.46952028274536134,0.16774258949799184,0.007302236557006836,0.0065719137402956655,0.1,"(16,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 3}",0.4151986126692797,0.42122515940351013,0.4275652344159619,0.4217280803109022,0.4916431971581247,0.43547205679155576,0.028357003937035705,196
24,0.4635014057159424,0.09460467893868998,0.00023169517517089843,0.0004633903503417968,0.1,"(16,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 4}",0.5468069508827023,0.6078756872973293,0.596704479280224,0.5642512476667391,0.5575783254414521,0.5746433381136894,0.023516622364905287,179
25,0.6941502094268799,0.2705526991209277,0.006253719329833984,0.007659210689695456,0.1,"(16,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 5}",0.6834968034855299,0.6978588118588402,0.6962309863241258,0.747090263733917,0.6576595845347579,0.6964672899874342,0.029116830754993713,159
26,0.6913929939270019,0.12709330726974216,0.006249237060546875,0.007653721040015035,0.1,"(16,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 6}",0.6722222822984455,0.6652802173667539,0.7687331313456591,0.7621737551315306,0.6773532124603121,0.7091525197205402,0.04617557358222125,154
27,0.7717209339141846,0.12726052938667587,0.0031284332275390626,0.006256866455078125,0.1,"(16,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 7}",0.787894299326533,0.7669805766163548,0.772082160176253,0.7661780081441427,0.7706536605339945,0.7727577409594556,0.007882480254329628,115
28,0.7617592334747314,0.08680417779777808,0.004877424240112305,0.007666834322381847,0.1,"(16,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 8}",0.9138251180729665,0.8991453490518582,0.9101861092457044,0.7249487826191136,0.7770285045537685,0.8450267727086821,0.07867688344645907,99
29,0.821637773513794,0.21310291311607596,0.0034032821655273437,0.006138336819782278,0.1,"(16,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 9}",0.8609356381919262,0.8868595110425501,0.9057081308353889,0.8584334705529028,0.8121943319334699,0.8648262165112476,0.03156870621823067,48
30,0.9127550601959229,0.10021810202900529,0.003382158279418945,0.00676431655883789,0.1,"(16,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 10}",0.8637014458157001,0.8880708636670002,0.9161637084645305,0.8576170211527387,0.7418117891046145,0.8534729656409169,0.059526728671819344,83
31,1.2419491291046143,0.18355374360579402,0.003124570846557617,0.006249141693115233,0.1,"(16,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 15}",0.8979551998936233,0.8962286218320044,0.896698405514575,0.899169204375252,0.8989580347042144,0.8978018932639339,0.0011766540561512094,40
32,1.535107707977295,0.18055943025147309,0.008823966979980469,0.011333311760236433,0.1,"(16,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'gmm__n_components': 20}",0.902779451034547,0.9045903377203556,0.9107402816079266,0.9093276091301244,0.9159180013039505,0.9086711361593809,0.0046603485616909055,15
33,0.8237858295440674,0.2772649160538337,0.0,0.0,0.1,"(16, 16)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 2}",0.30224031263811013,0.30123479646692497,0.30055692619202184,0.31291707971141486,0.3080463054652715,0.3049990840947487,0.004764318645813366,212
34,0.6277911186218261,0.14588281169920544,0.003779697418212891,0.00606081590298912,0.1,"(16, 16)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 3}",0.41667319824997884,0.42020200466357804,0.48067759448072195,0.46395877981609557,0.44215199357077534,0.44473271415622995,0.024728236015315555,192
35,1.031168031692505,0.381587826721441,0.003124713897705078,0.006249427795410156,0.1,"(16, 16)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 4}",0.5614127640964818,0.5996464250901534,0.6069529693120317,0.5707121089885144,0.5586857451535231,0.5794820025281409,0.019985748343701846,169
36,1.1161310195922851,0.19187685736527238,0.009377288818359374,0.007656525061858524,0.1,"(16, 16)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 5}",0.7375821640382855,0.7329043340726474,0.7261420801294172,0.7059355429483244,0.6644912735809314,0.7134110789539212,0.026740746947353504,150
37,1.0757036209106445,0.2267546725971683,0.0,0.0,0.1,"(16, 16)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 6}",0.6812212606186464,0.6728640638693104,0.7576372116448018,0.7661982122324387,0.6813711992542523,0.71185838952389,0.04107840493038549,153
38,1.0168006420135498,0.16909672374158966,0.005271434783935547,0.006638660559372851,0.1,"(16, 16)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 7}",0.7853747182766329,0.7708593826114638,0.7764223385090133,0.7697742060045797,0.7727922675390649,0.7750445825881509,0.0056387162719501414,111
39,0.8662545204162597,0.21702632392005422,0.0021468639373779298,0.00429372787475586,0.1,"(16, 16)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 8}",0.9064660100718461,0.9018236472219892,0.9135042304792707,0.761729448485645,0.7925705886992471,0.8552187849915995,0.06459185236025368,74
40,0.9502865314483643,0.2637457544462493,0.003683662414550781,0.006070612146777189,0.1,"(16, 16)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 9}",0.8681599659185183,0.8894740426784667,0.9115634122737027,0.8670172845546067,0.7937296525036599,0.8659888715857909,0.039637754846514266,45
41,0.9304962158203125,0.16123220652133308,0.005228996276855469,0.006606036919085684,0.1,"(16, 16)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 10}",0.8665912379191604,0.8933112210943399,0.9134856257371867,0.8569529198440076,0.7426864366163124,0.8546054882422013,0.059397048907048874,79
42,1.2380418300628662,0.22313834597336293,0.006953144073486328,0.006532252570957582,0.1,"(16, 16)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16, 16), 'gmm__n_components': 15}",0.8984154024946246,0.901590738339236,0.9110953391075791,0.9009909511652603,0.8986121846278791,0.9021409231469159,0.004650552735840294,35
